0.0		0.0		999.0	
0.0		0.005		999.0	
0.0		0.01		999.0	
0.0		0.015		999.0	
0.0		0.02		999.0	
0.0		0.025		999.0	
0.0		0.03		999.0	
0.0		0.035		999.0	
0.0		0.04		999.0	
0.0		0.045		999.0	
0.0		0.05		999.0	
0.0		0.055		999.0	
0.0		0.06		999.0	
0.0		0.065		999.0	
0.0		0.07		999.0	
0.0		0.075		999.0	
0.0		0.08		999.0	
0.0		0.085		999.0	
0.0		0.09		999.0	
0.0		0.095		999.0	
0.0		0.1		999.0	
0.0		0.105		999.0	
0.0		0.11		999.0	
0.0		0.115		999.0	
0.0		0.12		999.0	
0.0		0.125		999.0	
0.0		0.13		999.0	
0.0		0.135		999.0	
0.0		0.14		999.0	
0.0		0.145		999.0	
0.0		0.15		999.0	
0.0		0.155		999.0	
0.0		0.16		999.0	
0.0		0.165		999.0	
0.0		0.17		999.0	
0.0		0.175		999.0	
0.0		0.18		999.0	
0.0		0.185		999.0	
0.0		0.19		999.0	
0.0		0.195		999.0	
0.05		0.0		999.0	
0.05		0.005		999.0	
0.05		0.01		999.0	
0.05		0.015		999.0	
0.05		0.02		999.0	
0.05		0.025		999.0	
0.05		0.03		999.0	
0.05		0.035		999.0	
0.05		0.04		999.0	
0.05		0.045		999.0	
0.05		0.05		999.0	
0.05		0.055		999.0	
0.05		0.06		999.0	
0.05		0.065		999.0	
0.05		0.07		999.0	
0.05		0.075		999.0	
0.05		0.08		999.0	
0.05		0.085		999.0	
0.05		0.09		999.0	
0.05		0.095		999.0	
0.05		0.1		999.0	
0.05		0.105		999.0	
0.05		0.11		999.0	
0.05		0.115		999.0	
0.05		0.12		999.0	
0.05		0.125		999.0	
0.05		0.13		999.0	
0.05		0.135		999.0	
0.05		0.14		999.0	
0.05		0.145		999.0	
0.05		0.15		999.0	
0.05		0.155		999.0	
0.05		0.16		999.0	
0.05		0.165		999.0	
0.05		0.17		999.0	
0.05		0.175		999.0	
0.05		0.18		999.0	
0.05		0.185		999.0	
0.05		0.19		999.0	
0.05		0.195		999.0	

0.1		0.0		999.0	
0.1		0.005		999.0	
0.1		0.01		959.0	
0.1		0.015		999.0	
0.1		0.02		999.0	
0.1		0.025		999.0	
0.1		0.03		999.0	
0.1		0.035		999.0	
0.1		0.04		999.0	
0.1		0.045		999.0	
0.1		0.05		999.0	
0.1		0.055		999.0	
0.1		0.06		999.0	
0.1		0.065		999.0	
