0.2		0.0		499.0	
0.2		0.005		288.0	
0.2		0.01		189.0	
0.2		0.015		245.0	
0.2		0.02		223.0	
0.2		0.025		183.0	
0.2		0.03		216.0	
0.2		0.035		244.0	
0.2		0.04		182.0	
0.2		0.045		240.0	
0.2		0.05		228.0	
0.2		0.055		342.0	
0.2		0.06		310.0	
0.2		0.065		313.0	
0.2		0.07		338.0	
0.2		0.075		339.0	
0.2		0.08		345.0	
0.2		0.085		341.0	
0.2		0.09		463.0	
0.2		0.095		449.0	
0.2		0.1		464.0	
0.2		0.105		478.0	
0.2		0.11		499.0	
0.2		0.115		499.0	
0.2		0.12		499.0	
0.2		0.125		499.0	
0.2		0.13		499.0	
0.2		0.135		499.0	
0.2		0.14		499.0	
0.2		0.145		499.0	
0.2		0.15		499.0	
0.2		0.155		499.0	
0.2		0.16		499.0	
0.2		0.165		499.0	
0.2		0.17		499.0	
0.2		0.175		499.0	
0.2		0.18		499.0	
0.2		0.185		499.0	
0.2		0.19		499.0	
0.2		0.195		499.0	

0.25		0.0		499.0	
0.25		0.005		332.0	
0.25		0.01		265.0	
0.25		0.015		297.0	
0.25		0.02		145.0	
0.25		0.025		225.0	
0.25		0.03		214.0	
0.25		0.035		272.0	
0.25		0.04		213.0	
0.25		0.045		188.0	
0.25		0.05		222.0	
0.25		0.055		173.0	
0.25		0.06		232.0	
0.25		0.065		253.0	
0.25		0.07		226.0	
0.25		0.075		310.0	
0.25		0.08		267.0	
0.25		0.085		345.0	
0.25		0.09		316.0	
0.25		0.095		334.0	
0.25		0.1		363.0	
0.25		0.105		361.0	
0.25		0.11		432.0	
0.25		0.115		492.0	
0.25		0.12		457.0	
0.25		0.125		499.0	
0.25		0.13		499.0	
0.25		0.135		464.0	
0.25		0.14		499.0	
0.25		0.145		499.0	
0.25		0.15		499.0	
0.25		0.155		499.0	
0.25		0.16		499.0	
0.25		0.165		499.0	
0.25		0.17		499.0	
0.25		0.175		499.0	
0.25		0.18		499.0	
0.25		0.185		499.0	
0.25		0.19		499.0	
0.25		0.195		499.0	

0.3		0.0		499.0	
0.3		0.005		275.0	
0.3		0.01		230.0	
0.3		0.015		222.0	
0.3		0.02		172.0	
0.3		0.025		162.0	
0.3		0.03		160.0	
0.3		0.035		191.0	
