0.2		0.0		499.0	
0.2		0.005		402.0	
0.2		0.01		200.0	
0.2		0.015		221.0	
0.2		0.02		182.0	
0.2		0.025		177.0	
0.2		0.03		257.0	
0.2		0.035		175.0	
0.2		0.04		258.0	
0.2		0.045		292.0	
0.2		0.05		236.0	
0.2		0.055		192.0	
0.2		0.06		251.0	
0.2		0.065		290.0	
0.2		0.07		407.0	
0.2		0.075		339.0	
0.2		0.08		373.0	
0.2		0.085		430.0	
0.2		0.09		496.0	
0.2		0.095		463.0	
0.2		0.1		453.0	
0.2		0.105		499.0	
0.2		0.11		499.0	
0.2		0.115		499.0	
0.2		0.12		499.0	
0.2		0.125		499.0	
0.2		0.13		499.0	
0.2		0.135		499.0	
0.2		0.14		499.0	
0.2		0.145		499.0	
0.2		0.15		499.0	
0.2		0.155		499.0	
0.2		0.16		499.0	
0.2		0.165		499.0	
0.2		0.17		499.0	
0.2		0.175		499.0	
0.2		0.18		499.0	
0.2		0.185		499.0	
0.2		0.19		499.0	
0.2		0.195		499.0	

0.25		0.0		499.0	
0.25		0.005		364.0	
0.25		0.01		285.0	
0.25		0.015		275.0	
0.25		0.02		206.0	
0.25		0.025		147.0	
0.25		0.03		198.0	
0.25		0.035		155.0	
0.25		0.04		166.0	
0.25		0.045		225.0	
0.25		0.05		223.0	
0.25		0.055		280.0	
0.25		0.06		221.0	
0.25		0.065		296.0	
0.25		0.07		285.0	
0.25		0.075		376.0	
0.25		0.08		271.0	
0.25		0.085		369.0	
0.25		0.09		342.0	
0.25		0.095		418.0	
0.25		0.1		450.0	
0.25		0.105		416.0	
0.25		0.11		473.0	
0.25		0.115		499.0	
0.25		0.12		499.0	
0.25		0.125		499.0	
0.25		0.13		499.0	
0.25		0.135		499.0	
0.25		0.14		499.0	
0.25		0.145		499.0	
0.25		0.15		499.0	
0.25		0.155		499.0	
0.25		0.16		499.0	
0.25		0.165		499.0	
0.25		0.17		499.0	
0.25		0.175		499.0	
0.25		0.18		499.0	
0.25		0.185		499.0	
0.25		0.19		499.0	
0.25		0.195		499.0	

0.3		0.0		499.0	
0.3		0.005		260.0	
0.3		0.01		321.0	
0.3		0.015		125.0	
0.3		0.02		280.0	
0.3		0.025		126.0	
0.3		0.03		192.0	
0.3		0.035		157.0	
0.3		0.04		231.0	
0.3		0.045		202.0	
0.3		0.05		140.0	
0.3		0.055		210.0	
0.3		0.06		164.0	
0.3		0.065		216.0	
0.3		0.07		244.0	
0.3		0.075		268.0	
0.3		0.08		203.0	
0.3		0.085		205.0	
0.3		0.09		304.0	
0.3		0.095		173.0	
0.3		0.1		325.0	
0.3		0.105		381.0	
0.3		0.11		366.0	
0.3		0.115		385.0	
0.3		0.12		432.0	
0.3		0.125		450.0	
0.3		0.13		475.0	
0.3		0.135		499.0	
0.3		0.14		499.0	
0.3		0.145		499.0	
0.3		0.15		499.0	
0.3		0.155		499.0	
0.3		0.16		499.0	
0.3		0.165		499.0	
0.3		0.17		499.0	
0.3		0.175		499.0	
0.3		0.18		499.0	
0.3		0.185		499.0	
0.3		0.19		499.0	
0.3		0.195		499.0	

0.35		0.0		499.0	
0.35		0.005		201.0	
0.35		0.01		250.0	
0.35		0.015		308.0	
0.35		0.02		156.0	
0.35		0.025		198.0	
0.35		0.03		177.0	
0.35		0.035		157.0	
0.35		0.04		150.0	
0.35		0.045		149.0	
0.35		0.05		199.0	
0.35		0.055		174.0	
0.35		0.06		168.0	
0.35		0.065		188.0	
0.35		0.07		216.0	
0.35		0.075		169.0	
0.35		0.08		168.0	
0.35		0.085		166.0	
0.35		0.09		283.0	
0.35		0.095		240.0	
0.35		0.1		291.0	
0.35		0.105		267.0	
0.35		0.11		246.0	
0.35		0.115		287.0	
0.35		0.12		364.0	
0.35		0.125		349.0	
0.35		0.13		457.0	
0.35		0.135		499.0	
0.35		0.14		444.0	
0.35		0.145		499.0	
0.35		0.15		499.0	
0.35		0.155		499.0	
0.35		0.16		499.0	
0.35		0.165		499.0	
0.35		0.17		499.0	
0.35		0.175		499.0	
0.35		0.18		499.0	
0.35		0.185		499.0	
0.35		0.19		499.0	
0.35		0.195		499.0	

0.4		0.0		499.0	
0.4		0.005		272.0	
0.4		0.01		283.0	
0.4		0.015		146.0	
0.4		0.02		260.0	
0.4		0.025		189.0	
0.4		0.03		203.0	
0.4		0.035		203.0	
0.4		0.04		165.0	
0.4		0.045		188.0	
0.4		0.05		131.0	
0.4		0.055		129.0	
0.4		0.06		117.0	
0.4		0.065		184.0	
0.4		0.07		159.0	
0.4		0.075		175.0	
0.4		0.08		278.0	
0.4		0.085		205.0	
0.4		0.09		198.0	
0.4		0.095		205.0	
0.4		0.1		209.0	
0.4		0.105		185.0	
0.4		0.11		221.0	
0.4		0.115		256.0	
0.4		0.12		272.0	
0.4		0.125		245.0	
0.4		0.13		338.0	
0.4		0.135		374.0	
0.4		0.14		364.0	
0.4		0.145		428.0	
0.4		0.15		396.0	
0.4		0.155		467.0	
0.4		0.16		499.0	
0.4		0.165		499.0	
0.4		0.17		499.0	
0.4		0.175		483.0	
0.4		0.18		499.0	
0.4		0.185		499.0	
0.4		0.19		499.0	
0.4		0.195		499.0	

0.45		0.0		499.0	
0.45		0.005		301.0	
0.45		0.01		286.0	
0.45		0.015		173.0	
0.45		0.02		159.0	
0.45		0.025		278.0	
0.45		0.03		137.0	
0.45		0.035		224.0	
0.45		0.04		163.0	
0.45		0.045		157.0	
0.45		0.05		143.0	
0.45		0.055		127.0	
0.45		0.06		124.0	
0.45		0.065		137.0	
0.45		0.07		178.0	
0.45		0.075		164.0	
0.45		0.08		143.0	
0.45		0.085		166.0	
0.45		0.09		166.0	
0.45		0.095		189.0	
0.45		0.1		144.0	
0.45		0.105		152.0	
0.45		0.11		188.0	
0.45		0.115		207.0	
0.45		0.12		169.0	
0.45		0.125		158.0	
0.45		0.13		183.0	
0.45		0.135		272.0	
0.45		0.14		298.0	
0.45		0.145		341.0	
0.45		0.15		359.0	
0.45		0.155		437.0	
0.45		0.16		463.0	
0.45		0.165		433.0	
0.45		0.17		474.0	
0.45		0.175		499.0	
0.45		0.18		499.0	
0.45		0.185		499.0	
0.45		0.19		499.0	
0.45		0.195		499.0	

0.5		0.0		499.0	
0.5		0.005		293.0	
0.5		0.01		196.0	
0.5		0.015		83.0	
0.5		0.02		251.0	
0.5		0.025		289.0	
0.5		0.03		206.0	
0.5		0.035		124.0	
0.5		0.04		298.0	
0.5		0.045		180.0	
0.5		0.05		115.0	
0.5		0.055		149.0	
0.5		0.06		127.0	
0.5		0.065		142.0	
0.5		0.07		155.0	
0.5		0.075		159.0	
0.5		0.08		140.0	
0.5		0.085		183.0	
0.5		0.09		190.0	
0.5		0.095		137.0	
0.5		0.1		139.0	
0.5		0.105		162.0	
0.5		0.11		216.0	
0.5		0.115		127.0	
0.5		0.12		136.0	
0.5		0.125		217.0	
0.5		0.13		206.0	
0.5		0.135		179.0	
0.5		0.14		353.0	
0.5		0.145		265.0	
0.5		0.15		201.0	
0.5		0.155		315.0	
0.5		0.16		410.0	
0.5		0.165		426.0	
0.5		0.17		450.0	
0.5		0.175		454.0	
0.5		0.18		478.0	
0.5		0.185		463.0	
0.5		0.19		499.0	
0.5		0.195		499.0	

0.55		0.0		499.0	
0.55		0.005		116.0	
0.55		0.01		216.0	
0.55		0.015		217.0	
0.55		0.02		159.0	
0.55		0.025		273.0	
0.55		0.03		202.0	
0.55		0.035		130.0	
0.55		0.04		142.0	
0.55		0.045		92.0	
0.55		0.05		199.0	
0.55		0.055		167.0	
0.55		0.06		140.0	
0.55		0.065		114.0	
0.55		0.07		109.0	
0.55		0.075		114.0	
0.55		0.08		160.0	
0.55		0.085		113.0	
0.55		0.09		148.0	
0.55		0.095		146.0	
0.55		0.1		149.0	
0.55		0.105		132.0	
0.55		0.11		204.0	
0.55		0.115		166.0	
0.55		0.12		127.0	
0.55		0.125		153.0	
0.55		0.13		163.0	
0.55		0.135		160.0	
0.55		0.14		147.0	
0.55		0.145		223.0	
0.55		0.15		264.0	
0.55		0.155		153.0	
0.55		0.16		309.0	
0.55		0.165		351.0	
0.55		0.17		415.0	
0.55		0.175		463.0	
0.55		0.18		461.0	
0.55		0.185		499.0	
0.55		0.19		499.0	
0.55		0.195		499.0	

0.6		0.0		499.0	
0.6		0.005		291.0	
0.6		0.01		253.0	
0.6		0.015		117.0	
0.6		0.02		216.0	
0.6		0.025		149.0	
0.6		0.03		233.0	
0.6		0.035		139.0	
0.6		0.04		108.0	
0.6		0.045		123.0	
0.6		0.05		97.0	
0.6		0.055		144.0	
0.6		0.06		73.0	
0.6		0.065		93.0	
0.6		0.07		103.0	
0.6		0.075		132.0	
0.6		0.08		103.0	
0.6		0.085		105.0	
0.6		0.09		134.0	
0.6		0.095		184.0	
0.6		0.1		154.0	
